"ORDER","FAMILY","SCI_NAME","PRIMARY_COM_NAME","Descriptor_Name","Group_Name","CATEGORY_1_A","CATEGORY_2_A","REFERENCE_A","COMMENT_A","CATEGORY_1_B","CATEGORY_2_B","REFERENCE_B","COMMENT_B","CATEGORY_1_C","REFERENCE_C","COMMENT_C","CATEGORY_1_D","REFERENCE_D","COMMENT_D","CATEGORY_1_E","REFERENCE_E","COMMENT_E","ESM_AJS_FINAL_DECISION","COMMENT_FINAL_DECISION","DECISION_FINAL","GENERAL_CAT"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Hypocnemis subflava","Yellow-breasted Warbling-Antbird","Yellow-breasted","Warbling-Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Hypocnemis ochrogyna","Rondonia Warbling-Antbird","Rondonia","Warbling-Antbird","Geographic Location",NA,NA,"Rondonia state in Brazil","Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Hypocnemis striata","Spix's Warbling-Antbird","Spix's","Warbling-Antbird","Person",NA,NA,"Johann Baptist Ritter von Spix; German Biologist","Person",NA,"https://en.wikipedia.org/wiki/Spix%27s_warbling_antbird",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Hypocnemis rondoni","Manicore Warbling-Antbird","Manicore","Warbling-Antbird","Geographic Location",NA,NA,"Manicor‚Äö√Ñö‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨¬©, a municipality in Brazil","Geographic Location",NA,NA,"Manicore is a municipality in Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Hypocnemis hypoxantha","Yellow-browed Antbird","Yellow-browed","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Terenura sicki","Orange-bellied Antwren","Orange-bellied","Antwren","Female physical trait",NA,NA,"Male has a white belly","Female physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Terenura maculata","Streak-capped Antwren","Streak-capped","Antwren","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Cercomacroides laeta","Willis's Antbird","Willis's","Antbird","Person",NA,NA,"Edwin O'Neill Willis; American Ornithologist","Person",NA,"https://en.wikipedia.org/wiki/Willis%27s_antbird",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Cercomacroides parkeri","Parker's Antbird","Parker's","Antbird","Person",NA,NA,"There are 3 Parkers listed for the scientific name on BotW, only one of them is listed in the survey of honorifics in the bird names resources, Theodore 'Ted' Albert Parker III. BotW also lists Shane Alwyne Park (an English ornithologist) and Thomas Jeffrey Parker (An English Ornithologist). I ran into the time limit whille trying to figure out which one this bird was named for.","Person",NA,"https://en.wikipedia.org/wiki/Parker%27s_antbird",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Cercomacroides tyrannina","Dusky Antbird","Dusky","Antbird","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Cercomacroides serva","Black Antbird","Black","Antbird","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Cercomacroides nigrescens","Blackish Antbird","Blackish","Antbird","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Cercomacroides fuscicauda","Riparian Antbird","Riparian","Antbird","Life History",NA,NA,"lives in riparian habitats","Life History",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Natural History","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Cercomacra manu","Manu Antbird","Manu","Antbird","Geographic Location",NA,NA,"Manu National Park","Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Cercomacra cinerascens","Gray Antbird","Gray","Antbird","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Cercomacra brasiliana","Rio de Janeiro Antbird","Rio","de Janeiro Antbird","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Cercomacra melanaria","Mato Grosso Antbird","Mato","Grosso Antbird","Geographic Location",NA,NA,"Mato Grosso region, Brazil","Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Cercomacra ferdinandi","Bananal Antbird","Bananal","Antbird","Geographic Location",NA,NA,"for Ilha do Bananal, an river island in Brazil","Geographic Location",NA,NA,"Bananal refers to Ilha do Bananal, the immensely long island in the Rio Araguaia in east central Brazil. BofW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Cercomacra nigricans","Jet Antbird","Jet","Antbird","Male physical trait",NA,NA,"females also have ""jet black"" on the wings, but appears to be named after overall black coloration of males","Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Cercomacra carbonaria","Rio Branco Antbird","Rio","Branco Antbird","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Pyriglena maura","Western Fire-eye","Western","Fire-eye","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Pyriglena similis","Tapajos Fire-eye","Tapajos","Fire-eye","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Pyriglena leuconota","East Amazonian Fire-eye","East","Amazonian Fire-eye","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Pyriglena atra","Fringe-backed Fire-eye","Fringe-backed","Fire-eye","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Pyriglena leucoptera","White-shouldered Fire-eye","White-shouldered","Fire-eye","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Rhopornis ardesiacus","Slender Antbird","Slender","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmoborus leucophrys","White-browed Antbird","White-browed","Antbird","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmoborus lugubris","Ash-breasted Antbird","Ash-breasted","Antbird","Both sexes physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,"Male physical trait",NA,"Only male has distinctly grey breast","Male physical trait",NA,NA,"Male physical trait",NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmoborus myotherinus","Black-faced Antbird","Black-faced","Antbird","Both sexes physical trait",NA,NA,"female side of head is blackish, but not entire head","Both sexes physical trait",NA,NA,"moreseo in males",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmoborus melanurus","Black-tailed Antbird","Black-tailed","Antbird","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmoborus lophotes","White-lined Antbird","White-lined","Antbird","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Hypocnemoides melanopogon","Black-chinned Antbird","Black-chinned","Antbird","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Hypocnemoides maculicauda","Band-tailed Antbird","Band-tailed","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmochanes hemileucus","Black-and-white Antbird","Black-and-white","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Gymnocichla nudiceps","Bare-crowned Antbird","Bare-crowned","Antbird","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Sclateria naevia","Silvered Antbird","Silvered","Antbird","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Percnostola rufifrons","Black-headed Antbird","Black-headed","Antbird","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Percnostola arenarum","Allpahuayo Antbird","Allpahuayo","Antbird","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmelastes schistaceus","Slate-colored Antbird","Slate-colored","Antbird","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmelastes saturatus","Roraiman Antbird","Roraiman","Antbird","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmelastes hyperythrus","Plumbeous Antbird","Plumbeous","Antbird","Both sexes physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,"Both sexes physical trait",NA,"Back of female is plumbeous","Male physical trait",NA,"male is all grey (plumbeous), while female has rufous breast","Male physical trait",NA,NA,"Male physical trait",NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmelastes leucostigma","Spot-winged Antbird","Spot-winged","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmelastes humaythae","Humaita Antbird","Humaita","Antbird","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmelastes brunneiceps","Brownish-headed Antbird","Brownish-headed","Antbird","Female physical trait",NA,NA,NA,"Female physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmelastes rufifacies","Rufous-faced Antbird","Rufous-faced","Antbird","Female physical trait",NA,NA,NA,"Female physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmelastes caurensis","Caura Antbird","Caura","Antbird","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmeciza longipes","White-bellied Antbird","White-bellied","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Poliocrania exsul","Chestnut-backed Antbird","Chestnut-backed","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Ampelornis griseiceps","Gray-headed Antbird","Gray-headed","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Sipia laemosticta","Dull-mantled Antbird","Dull-mantled","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Sipia palliata","Magdalena Antbird","Magdalena","Antbird","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Sipia nigricauda","Esmeraldas Antbird","Esmeraldas","Antbird","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Sipia berlepschi","Stub-tailed Antbird","Stub-tailed","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Sciaphylax hemimelaena","Chestnut-tailed Antbird","Chestnut-tailed","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Sciaphylax castanea","Zimmer's Antbird","Zimmer's","Antbird","Person",NA,NA,NA,"Person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmoderus ferrugineus","Ferruginous-backed Antbird","Ferruginous-backed","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmoderus eowilsoni","Cordillera Azul Antbird","Cordillera","Azul Antbird","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmoderus ruficauda","Scalloped Antbird","Scalloped","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmoderus loricatus","White-bibbed Antbird","White-bibbed","Antbird","Male physical trait",NA,NA,NA,"Male physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmoderus squamosus","Squamate Antbird","Squamate","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Akletos melanoceps","White-shouldered Antbird","White-shouldered","Antbird","Male physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,"Male physical trait",NA,NA,"Male physical trait",NA,NA,"Male physical trait",NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Akletos goeldii","Goeldi's Antbird","Goeldi's","Antbird","Person",NA,NA,NA,"Person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Hafferia fortis","Sooty Antbird","Sooty","Antbird","Male physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,"Male physical trait",NA,"Female likely too light in grey color to be called 'sooty'","Male physical trait",NA,NA,"Male physical trait",NA,NA,NA,NA,"Male physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Hafferia zeledoni","Zeledon's Antbird","Zeledon's","Antbird","Person",NA,NA,NA,"Person",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Person","human"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Hafferia immaculata","Blue-lored Antbird","Blue-lored","Antbird","Both sexes physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both sexes physical trait","physical trait"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Aprositornis disjuncta","Yapacana Antbird","Yapacana","Antbird","Geographic Location",NA,NA,NA,"Geographic Location",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geographic Location","natural history"
"Passeriformes","Thamnophilidae (Typical Antbirds)","Myrmophylax atrothorax","Black-throated Antbird","Black-throated","Antbird","Male physical trait",NA,NA,NA,"Both sexes physical trait",NA,NA,NA,"Male physical trait",NA,NA,"Male physical trait",NA,NA,"Male physical trait",NA,NA,NA,NA,"Male physical trait","physical trait"
