ORDER,FAMILY,SCI_NAME,PRIMARY_COM_NAME,CATEGORY_1_A,CATEGORY_2_A,REFERENCE_A,COMMENT_A,CATEGORY_1_B,CATEGORY_2_B,REFERENCE_B,COMMENT_B,CATEGORY_1_C,REFERENCE_C,COMMENT_C,CATEGORY_1_D,REFERENCE_D,COMMENT_D,CATEGORY_1_E,REFERENCE_E,COMMENT_E,ESM_AJS_FINAL_DECISION,DECISION_FINAL,GENERAL_CAT
Charadriiformes,Scolopacidae (Sandpipers and Allies),Coenocorypha barrierensis,North Island Snipe,Geographic Location,NA,NA,New Zealand,Geographic Location,NA,NA,Likely extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Coenocorypha iredalei,South Island Snipe,Geographic Location,NA,NA,New Zealand,Geographic Location,NA,NA,Likely extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Coenocorypha pusilla,Chatham Islands Snipe,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Coenocorypha aucklandica,Subantarctic Snipe,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago imperialis,Imperial Snipe,General Descriptor,NA,NA,NA,General Descriptor,NA,NA,"Referring to royalty, similar to sultan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miscellaneous,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago jamesoni,Jameson's Snipe,Person,NA,NA,NA,Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago stricklandii,Fuegian Snipe,Geographic Location,NA,NA,"named for Tierra del Fuego (location), but also based on indigenous inhabitants (Fuegians)",Geographic Location,NA,NA,referring to Tierra del Fuego,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago solitaria,Solitary Snipe,Behavior,NA,NA,NA,Behavior,NA,NA,"No reference to it being particularly ""solitary""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Behavior,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago nemoricola,Wood Snipe,Life History,NA,NA,NA,Life History,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural History,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago media,Great Snipe,General Descriptor,NA,NA,NA,Size,NA,NA,NA,Size,https://ebird.org/species/gresni1/,"""Slightly bigger and stockier than Common Snipe""",Size,eBird,larger than common snipe,Size,NA,NA,NA,Size,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago megala,Swinhoe's Snipe,Person,NA,NA,NA,Person,NA,"Beolens, Bo; Watkins, Michael (2003). Whose Bird? Men and Women Commemorated in the Common Names of Birds. London: Christopher Helm. pp. 331‚Ä�√Ñ�‚à�√ë�‚Ä�√†�‚à�√´‚Ä�√†�‚Ä�√†√á‚Ä�√Ñ�‚à�‚Ä†�‚Ä�√†�‚à�¬¥‚Ä�√Ñ�‚à�‚Ä†�¬¨¬®¬¨√Ü332",Robert Swinhoe named it after himself,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago stenura,Pin-tailed Snipe,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago hardwickii,Latham's Snipe,Person,NA,NA,ornithologist John Latham,Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago nigripennis,African Snipe,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago gallinago,Common Snipe,General Descriptor,NA,NA,NA,General Descriptor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miscellaneous,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago delicata,Wilson's Snipe,Person,NA,NA,ornithologist Aleander Wilson,Person,NA,NA,Alexander Wilson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago undulata,Giant Snipe,Size,NA,NA,NA,Size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago nobilis,Noble Snipe,General Descriptor,NA,NA,NA,General Descriptor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miscellaneous,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago andina,Puna Snipe,Life History,NA,NA,named for living in the puna zone of Andes,Geographic Location,NA,NA,puna zone of Andes,Geographic Location,BOTW,puna zone of the Andes,Natural History,BotW,for puna habitat,Natural History,NA,NA,Natural History,Natural History,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago macrodactyla,Madagascar Snipe,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago paraguaiae,Pantanal Snipe,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,"Also refers to habitat, but geographically restricted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Gallinago magellanica,Magellanic Snipe,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Phalaropus tricolor,Wilson's Phalarope,Person,NA,NA,NA,Person,NA,NA,Alexander Wilson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Phalaropus fulicarius,Red Phalarope,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,Only breeding plumage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Phalaropus lobatus,Red-necked Phalarope,Female physical trait,NA,NA,more noticable in female,Female physical trait,NA,NA,Males also have slight red on sides of neck; only breeding plumage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Xenus cinereus,Terek Sandpiper,Geographic Location,NA,https://en.wikipedia.org/wiki/Terek_sandpiper,Terek River,Geographic Location,NA,NA,Terek river in the Northern Caucasus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Actitis hypoleucos,Common Sandpiper,General Descriptor,NA,NA,NA,General Descriptor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miscellaneous,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Actitis macularius,Spotted Sandpiper,Both sexes physical trait,NA,NA,spotted when breeding,Both sexes physical trait,NA,NA,Only breeding plumage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa ochropus,Green Sandpiper,Both sexes physical trait,NA,https://en.wikipedia.org/wiki/Green_sandpiper,"dark green back, legs, and bill",Both sexes physical trait,NA,NA,Not really green?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa solitaria,Solitary Sandpiper,Behavior,NA,NA,solitary habits in migration,Behavior,NA,NA,"""Tendency of this species to remain alone or in small flocks during migration""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Behavior,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa brevipes,Gray-tailed Tattler,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa incana,Wandering Tattler,Time limit,NA,NA,NA,Behavior,NA,NA,"""seemingly disappear[s] from most human-occupied landscapes during the nonbreeding season""",Time limit,NA,NA,Natural History,All About Birds,named for its wide distribution across islands,Behavior,NA,NA,Behavior,Behavior,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa stagnatilis,Marsh Sandpiper,Life History,NA,NA,NA,Life History,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural History,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa glareola,Wood Sandpiper,Life History,NA,NA,NA,Life History,NA,NA,Peatlands in boreal forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural History,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa totanus,Common Redshank,General Descriptor,Both sexes physical trait,NA,NA,General Descriptor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miscellaneous,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa flavipes,Lesser Yellowlegs,Size,Both sexes physical trait,NA,NA,Size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa guttifer,Nordmann's Greenshank,Person,NA,NA,NA,Person,NA,NA,Alexander von Nordmann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa semipalmata,Willet,Behavior,NA,NA,"named for ""pill-will-willet"" call",Behavior,NA,NA,"""pill-will-willet"" call",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Behavior,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa erythropus,Spotted Redshank,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa nebularia,Common Greenshank,General Descriptor,NA,NA,NA,General Descriptor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miscellaneous,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa melanoleuca,Greater Yellowlegs,Size,Both sexes physical trait,NA,NA,Size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Prosobonia cancellata,Kiritimati Sandpiper,Geographic Location,NA,NA,EXTINCT. Christmas Island,Geographic Location,NA,NA,No media on HBW; only painting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Prosobonia leucoptera,White-winged Sandpiper,Both sexes physical trait,NA,NA,"EXTINCT. only one specimen known for certain, now lost. not clear what sex was, so scored generally",Both sexes physical trait,NA,NA,Only illustration on HBW; extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Prosobonia ellisi,Moorea Sandpiper,Geographic Location,NA,NA,"EXTINCT. Moorea, Society Islands",Geographic Location,NA,NA,Only illustration on HBW; extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Prosobonia parvirostris,Tuamotu Sandpiper,Geographic Location,NA,NA,Tuamotu Islands,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Arenaria interpres,Ruddy Turnstone,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Arenaria melanocephala,Black Turnstone,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris tenuirostris,Great Knot,Size,NA,NA,NA,Size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris canutus,Red Knot,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris virgata,Surfbird,Life History,NA,NA,forages in surf zone of intertidal,Life History,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural History,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris pugnax,Ruff,Male physical trait,NA,NA,NA,Male physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris falcinellus,Broad-billed Sandpiper,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris acuminata,Sharp-tailed Sandpiper,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris ferruginea,Curlew Sandpiper,Both sexes physical trait,NA,NA,curved beak,Both sexes physical trait,NA,NA,Named after another bird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris himantopus,Stilt Sandpiper,Both sexes physical trait,NA,NA,named for long legs and resemblance to stilts,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris temminckii,Temminck's Stint,Person,NA,NA,"Jacob Temminck, ornithologist",Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris subminuta,Long-toed Stint,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris ruficollis,Red-necked Stint,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris pygmaea,Spoon-billed Sandpiper,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris subruficollis,Buff-breasted Sandpiper,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris alba,Sanderling,Behavior,NA,NA,"OE ""sand-yr‚Ä�√Ñ�‚à�√ë�‚Ä�√†�‚Ä�√Ñ‚Ä†‚Ä�√†�‚Ä�√†√á‚Ä�√Ñ�‚à�√ë�‚Ä�√†�‚Ä�√Ñ‚Ä†‚Ä�√†�¬¨‚Ñ¢ling"" = ""sand plowman"", referencing foraging behavior",Behavior,NA,https://en.wikipedia.org/wiki/Sanderling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Behavior,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris alpina,Dunlin,Local language,NA,https://en.wikipedia.org/wiki/Dunlin,"(dun-ling, ""brown-thing"")",Both sexes physical trait,NA,NA,Interestingly named after winter plumage,Both sexes physical trait,https://en.wikipedia.org/wiki/Dunlin,"Wikipedia entry cites Oxford English Dictionary ""The English name is a dialect form of ""dunling"", first recorded in 1531‚Ä�√Ñ�‚à�√ë�‚Ä�√†�‚à�√´‚Ä�√†�¬¨¬Æ1532. It derives from dun, ""dull brown"", with the suffix -ling, meaning a person or thing with the given quality.""",Both sexes physical trait,All About Birds,"""dun"" for non-breeding plumage color",Local language,https://en.wikipedia.org/wiki/Dunlin,"The English name is a dialect form of ""dunling"", first recorded in 1531‚Ä�√Ñ�‚à�√ë�‚Ä�√†�‚à�√´‚Ä�√†�¬¨¬Æ1532. It derives from dun, ""dull brown"", with the suffix -ling, meaning a person or thing with the given quality.[2]",Both sexes physical trait,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris maritima,Purple Sandpiper,Both sexes physical trait,NA,NA,faint purple sheen in winter,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris ptilocnemis,Rock Sandpiper,Behavior,NA,NA,spends a lot of time on coastal rocks,Life History,NA,NA,NA,Natural History,BOTW,"entry notes that one subsp "" forage[s] on rocky intertidal habitats """,Natural History,BotW,"habitat, found on rocky shrub tundra",Natural History,NA,NA,NA,Natural History,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris bairdii,Baird's Sandpiper,Person,NA,NA,NA,Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Person,human
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris minuta,Little Stint,Size,NA,NA,NA,Size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris fuscicollis,White-rumped Sandpiper,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris minutilla,Least Sandpiper,Size,NA,NA,NA,Size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris melanotos,Pectoral Sandpiper,Male physical trait,NA,https://www.audubon.org/field-guide/bird/pectoral-sandpiper,male has inflatable air sac on chest,Male physical trait,NA,NA,inflatable sac that males have,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male physical trait,physical trait
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris mauri,Western Sandpiper,Geographic Location,NA,NA,NA,Geographic Location,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geographic Location,natural history
Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris pusilla,Semipalmated Sandpiper,Both sexes physical trait,NA,NA,partially webbed feet,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Turnicidae (Buttonquail),Turnix tanki,Yellow-legged Buttonquail,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Turnicidae (Buttonquail),Turnix maculosus,Red-backed Buttonquail,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Turnicidae (Buttonquail),Turnix suscitator,Barred Buttonquail,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Turnicidae (Buttonquail),Turnix ocellatus,Spotted Buttonquail,Both sexes physical trait,NA,NA,NA,Both sexes physical trait,NA,NA,Both sexes have spotting in head and wing coverts although color/extent differs - not sure if the name was inspired by only one sex...?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both sexes physical trait,physical trait
Charadriiformes,Turnicidae (Buttonquail),Turnix sylvaticus,Small Buttonquail,Size,NA,NA,NA,Size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,physical trait
Charadriiformes,Turnicidae (Buttonquail),Turnix velox,Little Buttonquail,Size,NA,NA,NA,Size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Size,physical trait
